user_name,user_post_url,user_content,user_timestamp,user_replying_to,user_image_alts,user_likes,user_replies,user_reposts,user_shares,brand_reply_url,brand_reply_content,brand_reply_timestamp,brand_replying_to,brand_reply_image_alts,brand_reply_likes,brand_reply_replies,brand_reply_reposts,brand_reply_shares
chuyingliao,https://www.threads.com/@chuyingliao/post/DUfcAteAQgm,"博客來小編
咦！那位瘋狂有趣的小編今天沒來世貿書展？我特地帶阿母到人潮非常擁擠，完全不想靠近的世貿書展來說。 好失望啊！ 後來一旁推廣加博客來line發行李箱貼紙的工作人員，看我阿母選擇困難，給了我阿母一套貼紙。 出示博客來會員app送水一瓶。",2026年2月8日 星期日 下午5:03,,"Photo by 廖筑盈 on February 08, 2026. May be an image of lego. | Photo by 廖筑盈 on February 08, 2026. May be an image of cash machine and signboard. | Photo by 廖筑盈 on February 08, 2026. May be an image of apron. | Photo by 廖筑盈 on February 08, 2026. | Photo by 廖筑盈 on February 08, 2026. May be an image of water bottle, sparkling water and bottle. | Photo by 廖筑盈 on February 08, 2026. May be an image of vending machine and signboard.",46,2,,1,https://www.threads.com/@bookstw/post/DUfgB85gfEN,不好意思啦！博小編活動昨天結束了～ 這麼多人阿母和您都辛苦了🫶 也是歡迎到博客來裡面逛逛唷🫶 今天很冷請小心不要感冒💗,2026年2月8日 星期日 下午5:38,,,45,1,,
sunzhilay,https://www.threads.com/@sunzhilay/post/DUffDibkffd,"Yay!! 被巡到了～ 那我們明年書展見喔！🤝 我會再帶好吃的去探班😂
㊗️你繼續靈感滿滿～文思泉湧😘",2026年2月8日 星期日 下午5:30,@bookstw,,1,1,,,https://www.threads.com/@bookstw/post/DUffXQZgWV1,謝謝寶貝💗💗請空手來就好💗博客來愛您🫶,2026年2月8日 星期日 下午5:33,,,2,1,,
sunzhilay,https://www.threads.com/@sunzhilay/post/DUfcEe2COwB,"去書展找博小編 part 2 @bookstw
因為她是我心中目前最厲害的小編🤩
有創意、熱情、渾然天成的幽默，謝謝你為我枯燥的生活帶來很多喜悅，你拍的影片我都好喜歡～也謝謝你不嫌棄被壓爛的開心果蛋糕🙈
很重要的三件事再說一次！
- 博客來全站分級滿$1200再88折起！ - 老闆請一定要幫小編加薪！她現在是博客來的靈魂 - 小編是 ENFP，我一猜就中！我好厲害！",2026年2月8日 星期日 下午5:04,,,137,13,,3,https://www.threads.com/@bookstw/post/DUferCwAQWv,怎麼也上字幕啦很誇張？？？ 很好吃很感恩_(´ཀ`」 ∠)_ 沒錯！今天博客來會員日最後一天！ 記得結帳！！！！（叫）,2026年2月8日 星期日 下午5:27,,,25,4,,1
yhannn____,https://www.threads.com/@yhannn____/post/DUdvgRWEnPp,"國際書展
記一些書展心得：
1. 《乳房龐克》的作者Magali非常非常可愛（捕捉到一個很Q的表情，還有不小心跟相機對到眼），用龐克精神跟圖像創作來梳理、面對罹患乳癌的各種情緒、思考，還有治療，是給所有與疾病奮戰的生命的支持、鼓勵與陪伴。
2. 聽佳嫻老師說，《無何有海上誌異》是歷史小說卻又反歷史，我覺得，啊，是這樣子呢！也一直在想貼標籤這件事。嗯，讀就對了！
3. 讀了雪雪老師很多年的書，居然是第一次見到老師本人。講話好輕，好溫柔。
4. 紹宇好棒！好精采的對談！讓《往事首映會》跟更多讀者對話了，希望能一直對話下去。
5. 見到博小編本人，雖然只是遠遠的拍照但還是算追星成功。
6. 沒有想到The Beatles＋Magali 現場作畫可以讓我看得目不轉睛（半個披頭四粉大喜）。 1 / 2",2026年2月8日 星期日 上午1:15,,"Photo by 張亦涵 on February 07, 2026. May be an image of one or more people. | Photo by 張亦涵 on February 07, 2026. May be an image of one or more people. | Photo by 張亦涵 on February 07, 2026. May be an image of book. | Photo by 張亦涵 on February 07, 2026. May be an image of one or more people and microphone. | Photo by 張亦涵 on February 07, 2026. May be an image of microphone. | Photo by 張亦涵 on February 07, 2026. | Photo by 張亦涵 on February 07, 2026. | Photo by 張亦涵 on February 07, 2026.",29,5,1,1,https://www.threads.com/@bookstw/post/DUdw11wAVzZ,抓到(⁎⁍̴̛ᴗ⁍̴̛⁎)🫶,2026年2月8日 星期日 上午1:27,,,6,1,,
trying_to_be_mature,https://www.threads.com/@trying_to_be_mature/post/DUdum5FE0ia,非常感謝小編熱情的祝福🫶 因為太開心了我還剪了影片😍❓,2026年2月8日 星期日 上午1:08,@bookstw,,124,4,,13,https://www.threads.com/@bookstw/post/DUdvmEvAXUn,寶貝我死掉？？😍😍😍😍 這麼會剪片，博小編你來當好不好？,2026年2月8日 星期日 上午1:16,,,48,,,
idenden2016,https://www.threads.com/@bookstw/post/DUakdU8AcAL,"2026-2-7
今天又去書展，也是看到博小編在那蹦蹦跳跳， 我隔著柵欄好想大聲示愛❤️❤️❤️❤️",2026年2月6日 星期五 下午7:41,@idenden2016,"Photo by 博客來 on February 06, 2026.",53,2,,,https://www.threads.com/@bookstw/post/DUdt5qKAQZX,不好意思又在那邊吵😔🤚🪷,2026年2月8日 星期日 上午1:01,,,35,1,,
hs_1210,https://www.threads.com/@hs_1210/post/DUdh0tYEkf8,"喔喔喔還有 我看到留守番的限動還是什麼 臨時起意要跑去書展 直接買了DAY OFF 第二季還有兩個飯友 刷卡豪不手軟（？ 獲得老師的簽名真的萬分感謝 買完立刻衝過去把書拆開等簽名 還有獲得新年小卡（？
原先是打算聽完青菜老師的演講再走 但我實在太累沒辦法站著聽 於是決定先撤退 回去前跑去讀墨看胖鉛筆翻頁器 很可愛但不知道的實際操作怎麼樣 （超多人在試用的店員很忙）
離開的時候剛好隔壁是博客來 看到超活潑的博小編 真的很可愛欸 可惜我沒膽上前說想幫他拍一張照
大概。真的。沒了。吧 反正就是非常流水帳的一天 也很累🫠🫠🫠 3 / 4",2026年2月7日 星期六 下午11:16,@hs_1210,"Photo by ✨火星✨ on February 07, 2026. May be an image of scraper, printer and stapler.",5,2,,,https://www.threads.com/@bookstw/post/DUdt2hWAUiE,可惜寶貝😔 給您留言彌補沒有拍照の遺憾🪷,2026年2月8日 星期日 上午1:01,,,2,1,,
f_o_o_l_0523,https://www.threads.com/@f_o_o_l_0523/post/DUdgFgJEl71,一點都不誇張耶😍😍😍 你現在在底下留言 是想要逼死我嗎（已落淚）,2026年2月7日 星期六 下午11:00,@bookstw,,,1,,,https://www.threads.com/@bookstw/post/DUdoRcGgd7K,寶貝停下來欸（線上搖肩）,2026年2月8日 星期日 上午12:12,,,1,,,
kelly51633,https://www.threads.com/@kelly51633/post/DUddotcElM8,今天有默默地去看博小編跟其他讀者聊天，有看到就好了，解鎖的概念😂,2026年2月7日 星期六 下午10:39,@bookstw,,7,1,,,https://www.threads.com/@bookstw/post/DUdejkhAcDk,歡迎歡迎🥺今天博客來會員日記得結帳！（哪壺不開提哪壺,2026年2月7日 星期六 下午10:47,,,3,,,
ruth_bamboo,https://www.threads.com/@ruth_bamboo/post/DUdeOvmkjRR,很可愛我覺得沒關係！博小編一整天都這麼有活力好厲害👍,2026年2月7日 星期六 下午10:44,@bookstw,,1,1,,,https://www.threads.com/@bookstw/post/DUdeccfARcu,m(_ _)m🙏💗,2026年2月7日 星期六 下午10:46,,,1,,,
weiyunlingorecka,https://www.threads.com/@weiyunlingorecka/post/DUddou7Ezew,很開心啊！我在波蘭攤位也很吵，我還有唱波蘭歌給大家聽呢！以及現場翻譯波蘭BL。我們這有印章貼紙還可以簽辛波絲卡T-shirt (會送去波蘭），歡迎來玩！,2026年2月7日 星期六 下午10:39,@bookstw,,1,1,,,https://www.threads.com/@bookstw/post/DUdeaR4AYGf,也太讚！！！ (((o(*ﾟ▽ﾟ*)o)))吵到本人想飛去波蘭,2026年2月7日 星期六 下午10:46,,,1,1,,
manyfishsystem,https://www.threads.com/@manyfishsystem/post/DUcOIcsE43J,"大概是博小編影片看太多中毒很深 昨天同事在買演唱會的票 我「為什麼…為什麼那麼好啊，為什麼你媽媽讓你買演唱會的票啊？為什麼啊」
同事？？？
我「我在讓你提早體會面對小孩的感覺」 （一本正經）
然後就開始 我「我今天看到一隻很大的蟲蟲，蟲蟲好大，然後，然後為什麼你可以去看演唱會，為什麼你媽媽讓你看演唱會，好好喔」
我覺得我好像不用特別這樣 同事每天都會覺得旁邊坐一個心智很像小孩的人類，整天會突然跟他分享最近學到的日文跟英文「我跟你說我在speak學到香菜和武術的英文」、「你知道可以用H&M記左邊跟右邊嗎，H是ひだり、M是みぎ，まっすぐ是直的～」",2026年2月7日 星期六 上午11:04,,,15,2,,,https://www.threads.com/@bookstw/post/DUdduloAXR9,中毒錯方向？,2026年2月7日 星期六 下午10:40,,,17,1,,
keith.dabinlo,https://www.threads.com/@keith.dabinlo/post/DUcrLPYidfE,今天我，好開心！在台北國際書展，跟博小編久別重逢，送上「回憶中的香港味道」！,2026年2月7日 星期六 下午3:18,,"Photo by 何故 on February 06, 2026.",20,1,,,https://www.threads.com/@bookstw/post/DUddpdHgbdR,🤩,2026年2月7日 星期六 下午10:39,,,9,,,
little__0128,https://www.threads.com/@little__0128/post/DUdVehpAaEL,"台北國際書展
朝聖博小編、温若喬、柏森、潘柏霖😍 謝謝博小編的情緒價值，我好快樂😍😍😍
還收了一台readmoo nana😀😀😀",2026年2月7日 星期六 下午9:28,,"Photo by @little__0128 on February 07, 2026. May be an image of parka. | Photo by @little__0128 on February 07, 2026. May be a selfie of dental floss. | Photo by @little__0128 on February 07, 2026. | Photo by @little__0128 on February 07, 2026. May be an image of card, book and poster.",76,2,,1,https://www.threads.com/@bookstw/post/DUddmZ8gamV,(((o(*ﾟ▽ﾟ*)o))),2026年2月7日 星期六 下午10:39,,,18,,,
difang.baba,https://www.threads.com/@difang.baba/post/DUdZe7Lj5Dr,"博小編
國二大女兒讀完她在書展買的新書，忽然說起：
這個是沒帶口罩的博小編吧！！
⋯⋯ 是有那麼一點點感覺啦",2026年2月7日 星期六 下午10:03,,"Photo by 地方爸爸 on February 07, 2026. May be a cartoon of book and newspaper.",34,5,1,,https://www.threads.com/@bookstw/post/DUddkykgWez,這麼端莊不是（？,2026年2月7日 星期六 下午10:38,,,18,1,,
weiyunlingorecka,https://www.threads.com/@weiyunlingorecka/post/DUdWlG_E198,捕獲野生博客來小編！ 終於有在逛書展的感覺！（之前都一直在顧攤，今天可以去看展聽講座了） 1 / 2,2026年2月7日 星期六 下午9:37,,"Photo by 林蔚昀 on February 07, 2026. May be an image of bowler hat. | Photo by 林蔚昀 on February 07, 2026. May be an image of parka and military uniform. | Photo by 林蔚昀 on February 07, 2026. May be an image of lego. | Photo by 林蔚昀 on February 07, 2026. May be an image of lego, military uniform and costume.",58,6,,,https://www.threads.com/@bookstw/post/DUddXu0ARfs,抱歉過吵😭🙏,2026年2月7日 星期六 下午10:37,,,4,1,,
ruth_bamboo,https://www.threads.com/@ruth_bamboo/post/DUdUhdBkky4,聽講座，後面有很大的聲音，轉過去看，博小編跟小朋友玩，也太可愛了吧！,2026年2月7日 星期六 下午9:19,,,10,3,,,https://www.threads.com/@bookstw/post/DUddTU1ARgp,真的很抱歉太吵了！沒注意到講座中，博小編有反省了😔🙏,2026年2月7日 星期六 下午10:36,,,8,1,,
yenfanghuang,https://www.threads.com/@yenfanghuang/post/DUdb1vIk0NK,我還真的有逛你們家的閱讀器（坦承）,2026年2月7日 星期六 下午10:23,@bookstw,,1,1,,,https://www.threads.com/@bookstw/post/DUddLyDgSkh,(((o(*ﾟ▽ﾟ*)o))),2026年2月7日 星期六 下午10:35,,,,,,
rikumiyong,https://www.threads.com/@rikumiyong/post/DUdMIlYEeLn,"自從把ig 演算法重整之後 我的頁面一開始出現滿滿的食物和🥛妹 變得超級難看🥹🥹🥹🥹
洗了兩個禮拜後 看似回來一點點了？？ 但變成搞笑短影片+meme+🥛妹 🥴
然後發現博客來⋯原來那麼鬧🥹 小編好累唷 蝦皮還有五個人
年輕人好厲害唷🥹🥹
bookstw",2026年2月7日 星期六 下午8:06,,,98,4,1,5,https://www.threads.com/@bookstw/post/DUdSZQUASqS,(((o(*ﾟ▽ﾟ*)o))),2026年2月7日 星期六 下午9:01,,,35,2,,
littleflowermommy,https://www.threads.com/@littleflowermommy/post/DUdImGdEpG9,"博小編
博小編跟博同事真的太好笑 而且誰會這樣拍照？？？？？？（誇獎意味） 我應該去演變態恐怖份子❤️",2026年2月7日 星期六 下午7:35,,"Photo by 小花媽 on February 07, 2026. May be a selfie. | Photo by 小花媽 on February 07, 2026. May be a selfie. | Photo by 小花媽 on February 07, 2026. May be a selfie. | Photo by 小花媽 on February 07, 2026. May be a selfie.",271,8,1,2,https://www.threads.com/@bookstw/post/DUdLUp1ATfe,追求一個零距離💗,2026年2月7日 星期六 下午7:59,,,30,1,,
yenfanghuang,https://www.threads.com/@yenfanghuang/post/DUc7K5_kwfC,"台北國際書展
背包裡放著下午剛取貨的博客來包裹要前往台北國際書展，覺得自己好像在幹什麼禁忌之事。",2026年2月7日 星期六 下午5:38,,,62,3,,,https://www.threads.com/@bookstw/post/DUdLPNOgUyJ,然後還來現場逛博客來攤位（表裏如一ㄉ人）,2026年2月7日 星期六 下午7:58,,,11,1,,
billy4select,https://www.threads.com/@billy4select/post/DUcQOHdEsKe,"滿滿的國際書展分享文
Threads的同溫層厚到我以為全世界的人都變得愛看書了
不是看紙本書就是分享閱讀器跟購書優惠資訊
另外今年出鏡率最高的，除了「讀字遊覽車」之外就屬「博客來小編」最出風頭了吧 1 / 2",2026年2月7日 星期六 上午11:23,,,94,5,1,,https://www.threads.com/@bookstw/post/DUdLH_1AYXa,書展萬歲(((o(*ﾟ▽ﾟ*)o))),2026年2月7日 星期六 下午7:57,,,44,2,,
golden3words,https://www.threads.com/@golden3words/post/DUdC2euFJdX,"和博客來小編粉絲見面會合集🤣🤣🤣
《學霸作文2（國中篇）》新書發表會成功！
（還戴人家的黃色箭頭髮箍😆）",2026年2月7日 星期六 下午6:45,,"Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of costume. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of book. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of book and signboard. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of book, magazine and poster. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026.",30,2,1,,https://www.threads.com/@bookstw/post/DUdLCwtgVGb,發兩篇文是怎樣！,2026年2月7日 星期六 下午7:57,,,8,1,1,
b__draw_ing,https://www.threads.com/@b__draw_ing/post/DUc24rjib8r,"13:00到書展的我： 欸～人潮好像還好啊～（喜出望外）
還是我： ㄍㄍㄍ好想離開這裡了救命！！
買完《間隙》後馬上離開 甚至連想見的偶像-博客來小編都放棄😭
今日推坑朋友閱讀器大成功啦👍",2026年2月7日 星期六 下午5:00,,,29,7,,,https://www.threads.com/@bookstw/post/DUdK-5vAbKM,可惜寶貝ㄌ 線上再相會！（？,2026年2月7日 星期六 下午7:56,,,5,1,,
yokobless,https://www.threads.com/@yokobless/post/DUdKsQ5ib4q,嗚嗚嗚嗚博客來小編好讚！ 看到本人我直接愣住猜不出芙莉蓮我是結凍的人（？） 下一組媽媽推著兒車來，小編直接大喊「我推的孩子」我笑瘋好讚！,2026年2月7日 星期六 下午7:53,,,37,4,,,https://www.threads.com/@bookstw/post/DUdK11NgXOR,今天推ㄌ兩組孩子！！！（？,2026年2月7日 星期六 下午7:55,,,15,3,,
rubydaily082o,https://www.threads.com/@rubydaily082o/post/DUdAqijgRPX,"為什麼書展的大阪郵票社怎麼那麼多人？
本次書展發現三個亮點（我本人的） 1.《講究》來賓多才多藝 @incrediville_tw @ikuikustudio @88russell_ 2.博客來小編本人跟影片一樣有精神 @bookstw 3.好多人在買郵票（why
2026 Taipei international book exhibition📢",2026年2月7日 星期六 下午6:26,,,10,3,1,3,https://www.threads.com/@bookstw/post/DUdKxdKgV2t,博小編怎麼會出現在這麼有氣質的影片裡？,2026年2月7日 星期六 下午7:54,,,5,,,
z33101230,https://www.threads.com/@z33101230/post/DUdKWNaE1cT,"書展第二天，在博客來櫃位晃了三次沒遇到 某次迷路路過就捕獲野生博小編！
快快樂樂
—
書展就是個大型迷宮 每轉一個彎 就迷失在每座書海
看著路人一次抱著七本書結帳 忽然羨慕她家是不是很大才放得下
不小心參與把大塊買到再版活動 臺灣繪本好可愛怎麼能不帶走
—
書展逛起來比書店快樂 因為逛書店沒有目的 逛書展目的滿滿喜歡就買
都忘了自己多喜歡紙本書的觸感與味道 1 / 2",2026年2月7日 星期六 下午7:50,,"Photo by @z33101230 on February 07, 2026. May be a cartoon of one or more people and hair. | Photo by @z33101230 on February 07, 2026.",15,3,,,https://www.threads.com/@bookstw/post/DUdKs_CAeK8,沒錯沒錯今天會員日！！,2026年2月7日 星期六 下午7:54,,,4,1,,
golden3words,https://www.threads.com/@golden3words/post/DUdCJFMESce,"和博客來小編形成一個靈動X型‼️‼️ （全台萬馬奔騰呼籲幫超強行銷博小編加薪🤣
《學霸作文2（國中篇）》新書發表會成功！ 明天最後一天，可以找活潑又厲害的博小編拍照喔！
👉博客來國際書展兩本75折四本72折！
（很愛她的黃箭頭指標髮箍😂跟衣服襪子很搭！
台北國際書展-世貿一館",2026年2月7日 星期六 下午6:39,,"Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of sword. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of costume. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of book. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of sword. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of book and poster. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of book. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of signboard. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of book. | Photo by 詹佳鑫老師｜學霸作文｜學測國文｜總複習高分策略 on February 07, 2026. May be an image of magazine and book.",22,2,1,,https://www.threads.com/@bookstw/post/DUdKpePgQXH,老師的話要聽！！！,2026年2月7日 星期六 下午7:53,,,5,1,1,
trying_to_be_mature,https://www.threads.com/@trying_to_be_mature/post/DUdGnRhE9D_,"博客來小編
真的不可能人生第一次被摟是被博小編摟😍❓
I人真的有點抵不住博小編的熱情（很愛的意思） 我跟博小編說我昨天生日🎂 馬上被行大唱生日快樂歌之禮😍 中間一度想要逃跑 結果被緊緊抓在小編懷裡😍 真的非常值得 我超開心🤩 希望小編來海巡（？）",2026年2月7日 星期六 下午7:18,,"Photo by 槳槳 on February 07, 2026. May be an image of standing, people kissing and parka. | Photo by 槳槳 on February 07, 2026. May be an image of parka. | Photo by 槳槳 on February 07, 2026. May be an image of people kissing.",708,13,3,37,https://www.threads.com/@bookstw/post/DUdKinKAQS4,就是給予物理祝福🙏💗,2026年2月7日 星期六 下午7:52,,,99,2,,
jp6y7vono,https://www.threads.com/@jp6y7vono/post/DUc9hkcktwD,"台北國際書展2026
2026書展首發。博小編 @bookstw 感謝小編願意跟小粉絲拍照📷
今天特意帶了「28th博客來帆布袋」 大推～顏色經典好看，搭配穿搭超有型 布袋材質厚實，內層還有分隔小口袋 無論日常帶書、放文件都超方便 小口袋旁邊放鑰匙還可以保護書不被磨到
給博客來設計師拍拍手👏",2026年2月7日 星期六 下午5:58,,"Photo by 曾雅雯 on February 07, 2026. May be an image of grocery bag and plastic bag.",34,2,,2,https://www.threads.com/@bookstw/post/DUdKc63gUV5,已經太會介紹，以為我們有付錢發業配文！,2026年2月7日 星期六 下午7:51,,,4,,,
f_o_o_l_0523,https://www.threads.com/@f_o_o_l_0523/post/DUc_IYeEmSW,"@bookstw 我⋯⋯愛博小編 影片一：茫茫人海找到博小編 影片二：她⋯⋯叫我寶貝
😍😍😍🫡🫡🤜🏻🤛🏻",2026年2月7日 星期六 下午6:12,,"Photo by 馬盛珍 on February 07, 2026. May be an image of one or more people, hair, bath robe, cloak and terminal. | Photo by 馬盛珍 on February 07, 2026. May be a selfie. | Photo by 馬盛珍 on February 07, 2026. | Photo by 馬盛珍 on February 07, 2026. May be an image of bath robe. | Photo by 馬盛珍 on February 07, 2026. | Photo by 馬盛珍 on February 07, 2026.",96,4,2,4,https://www.threads.com/@bookstw/post/DUdKWP5gQit,很誇張啦寶貝！！！,2026年2月7日 星期六 下午7:50,,,22,2,,
fromzerotohero2222,https://www.threads.com/@fromzerotohero2222/post/DUcfelwEhAG,"《活到100歲還是會很快樂》喜獲博客來選書✨ 以及有才小編的加持🥳
bookstw",2026年2月7日 星期六 下午1:36,,,31,1,,3,https://www.threads.com/@bookstw/post/DUchuwtAeMY,👏👏👏,2026年2月7日 星期六 下午1:56,,,8,,,
good.morning.my.dear.friend,https://www.threads.com/@good.morning.my.dear.friend/post/DUcenXpD2UM,ほか精神 翻譯,2026年2月7日 星期六 下午1:28,@bookstw,,,1,,,https://www.threads.com/@bookstw/post/DUcfD_Zgcv8,ほか本色 翻譯,2026年2月7日 星期六 下午1:32,,,1,,,
1306htp,https://www.threads.com/@1306htp/post/DUbE-o3Er2-,"台北國際書展之林予晞、連俞涵、鄭麗君、楊佳嫻、平路
本來是買書，不小心開始追星！ P.S 路過博客來的攤位，發現博客來小編本人好瘦喔！行銷做的那麼辛苦，博客來沒幫小編加雞腿嗎？ @bookstw",2026年2月7日 星期六 上午12:25,,"Photo by Tang on February 06, 2026. | Photo by Tang on February 06, 2026. | Photo by Tang on February 06, 2026. | Photo by Tang on February 06, 2026. May be an image of standing. | Photo by Tang on February 06, 2026.",401,4,2,11,https://www.threads.com/@bookstw/post/DUce4gPARXE,怎麼可以只有路過🥺,2026年2月7日 星期六 下午1:31,,,39,1,,
good.morning.my.dear.friend,https://www.threads.com/@good.morning.my.dear.friend/post/DUaAGHLD2cO,藕剛剛不小心把ほかに 唸成客家人,2026年2月6日 星期五 下午2:23,,,127,10,2,13,https://www.threads.com/@bookstw/post/DUcehSjgc3p,差不多🪷,2026年2月7日 星期六 下午1:28,,,4,1,,
evlynwu,https://www.threads.com/@evlynwu/post/DUcZQvEEy9A,小編我喜歡你！！！妳明天不在嗎？？！（哭倒在露濕台階，老歌ing）,2026年2月7日 星期六 下午12:42,@bookstw,,,1,,,https://www.threads.com/@bookstw/post/DUcboGkAexu,是的！博小編遊戲時間今天最後一天！ 但明天還是可以去逛博客來ㄟ(⁎⁍̴̛ᴗ⁍̴̛⁎),2026年2月7日 星期六 下午1:02,,,1,,,
donnatuelunch,https://www.threads.com/@donnatuelunch/post/DUcaAhcEhOD,"國際書展2026
今年書展真的太有趣了！ 朵奈還跟 博小編 拍到照（好興奮） 泰國主題書展也很多元 獨立書店區不但把遊覽車開進去 還有結帳的 檳榔攤（？） 也有很多名人到場講座和簽書 週末台北下雨 超適合去書展逛的",2026年2月7日 星期六 下午12:48,,"Photo by 朵奈的火曜日便當 on February 06, 2026. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be an image of bus and poster. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be an image of wafer. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be an image of signboard and poster. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be an image of book. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be an image of kitchenware and paper weight. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be an image of book, playing cards and card. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be an image of lego. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be an image of apron, bus and parka. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be an image of poster. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be a cartoon of book. | Photo by 朵奈的火曜日便當 on February 06, 2026. | Photo by 朵奈的火曜日便當 on February 06, 2026. | Photo by 朵奈的火曜日便當 on February 06, 2026. May be an image of poster and book.",31,4,1,,https://www.threads.com/@bookstw/post/DUcbjsDgfr9,🤩🤩🤩,2026年2月7日 星期六 下午1:02,,,5,1,,
yujuding,https://www.threads.com/@yujuding/post/DUcBR4pEmBr,只記得是拍影片給她朋友😝全程專注在：小編好瘦😍小編好鬧😍小編好可愛😍,2026年2月7日 星期六 上午9:12,@bookstw,,1,1,,,https://www.threads.com/@bookstw/post/DUcBvKLgWr7,🙂‍↕️知道在罵什麼了,2026年2月7日 星期六 上午9:16,,,2,,,
sblack5492,https://www.threads.com/@sblack5492/post/DUcBLn6knSB,經過一晚才巡到這邊來，強烈譴責！,2026年2月7日 星期六 上午9:11,@bookstw,,2,1,,,https://www.threads.com/@bookstw/post/DUcBqTkAYvH,ಠ_ಠ強人所難！報警了（愛開玩笑,2026年2月7日 星期六 上午9:15,,,2,1,,
yujuding,https://www.threads.com/@yujuding/post/DUatOGmkj1s,我只敢在旁邊拍照😝,2026年2月6日 星期五 下午8:57,@arandynet68,"Photo by Yuju Ding on February 06, 2026. May be an image of standing.",30,1,,,https://www.threads.com/@bookstw/post/DUcBCRwAZ7e,看手勢是在罵人（？,2026年2月7日 星期六 上午9:10,,,2,1,,
heldaismurmuring,https://www.threads.com/@heldaismurmuring/post/DUa-C1xkgiv,是我😍⋯還在那邊扭捏尷尬不敢往前近鄉情怯😍（亂用成語,2026年2月6日 星期五 下午11:24,@bookstw,,1,1,,,https://www.threads.com/@bookstw/post/DUcA8w2AZ--,😍😍😍,2026年2月7日 星期六 上午9:09,,,,,,
aman06678,https://www.threads.com/@aman06678/post/DUbIaj6k9cW,"Day33 😊 感謝sun moon light賜我零用錢買閱讀器，祝它繼續鴻圖大漲 三顧終於捕獲博客來小編 當小朱青出現在導演跟作者的座談會現場，突然覺得啊一把青的靈魂就在這了啊
☹️ 今年沒有德文攤，原本想說沒買書至少可以帶一本繪本回家吧⋯⋯第一次不當馱獸的書展，人也少不少
某同事表示上個月客訴六件乾脆做客訴專門窗口，我心想在最崩潰的那幾個月這是我的個位數。算了，多說會變成人家沒有要你過來的過來人、媳婦熬成婆的討人厭阿婆
📝 聞きます 聽",2026年2月7日 星期六 上午12:55,,"Photo by 安 on February 06, 2026. May be an image of bus, raincoat and parka. | Photo by 安 on February 06, 2026. May be an image of book. | Photo by 安 on February 06, 2026. | Photo by 安 on February 06, 2026. | Photo by 安 on February 06, 2026. May be an image of lego.",12,2,,,https://www.threads.com/@bookstw/post/DUcA2LdgYo7,🤩🤩🤩,2026年2月7日 星期六 上午9:08,,,3,1,,
